B4,B3,B2,B8,B11,B12,NDVI,NDBI,MNDWI,NDSLI,class,sample
0.1196,0.1177,0.1185,0.2277,0.2334,0.1595,0.3112583,0.012361759,-0.32953572,-0.32237962,2,train
0.1133,0.1142,0.1149,0.2278,0.2058,0.1455,0.33567867,-0.050738007,-0.28624997,-0.28987777,2,train
0.1068,0.1102,0.1179,0.2028,0.1889,0.1269,0.31007755,-0.03548637,-0.26312268,-0.27764627,2,train
0.0943,0.11,0.1162,0.1884,0.1783,0.1059,0.3328617,-0.027542971,-0.23690599,-0.30814376,2,train
0.0982,0.1052,0.1162,0.1985,0.178,0.1101,0.33805192,-0.05444888,-0.25706217,-0.2889211,2,train
0.1019,0.1051,0.1179,0.1963,0.178,0.1101,0.31656608,-0.048891254,-0.2575062,-0.27188283,2,train
0.1007,0.1053,0.1179,0.1952,0.178,0.1101,0.31936464,-0.04608787,-0.25661844,-0.2773592,2,train
0.1153,0.1134,0.1183,0.2151,0.2328,0.163,0.30205813,0.039517753,-0.34488738,-0.3375467,2,train
0.1196,0.1169,0.1174,0.2303,0.2298,0.1627,0.3163761,-0.0010867063,-0.32564178,-0.31539783,2,train
0.1113,0.1164,0.1167,0.2305,0.2289,0.1583,0.34874195,-0.0034827976,-0.32580364,-0.34567901,2,train
0.1112,0.1131,0.1151,0.2348,0.2001,0.1358,0.35722545,-0.07978844,-0.2777778,-0.28557664,2,train
0.1051,0.1097,0.1167,0.2067,0.1867,0.1194,0.3258499,-0.05083883,-0.25978407,-0.2796436,2,train
0.0958,0.11,0.1173,0.1809,0.1778,0.1059,0.3075533,-0.0086423,-0.23558027,-0.29970762,2,train
0.0943,0.1057,0.1143,0.1993,0.1769,0.1101,0.35762942,-0.059542812,-0.2519462,-0.30457225,2,train
0.1052,0.1063,0.12,0.1995,0.1804,0.1219,0.30948472,-0.050276376,-0.25845835,-0.2633053,2,train
0.1057,0.1063,0.1202,0.1996,0.1804,0.1219,0.30756631,-0.05052631,-0.25845835,-0.26109752,2,train
0.119,0.1183,0.1177,0.2043,0.2244,0.1606,0.26384163,0.04688593,-0.30960023,-0.3069307,2,train
0.1183,0.1181,0.1186,0.2119,0.2231,0.1603,0.28346455,0.02574715,-0.3077374,-0.3069713,2,train
0.1091,0.1144,0.1194,0.2191,0.1996,0.1395,0.33516148,-0.04657273,-0.27133757,-0.29316488,2,train
0.1042,0.1125,0.1151,0.2182,0.1947,0.1357,0.35359803,-0.056914497,-0.26757815,-0.30277687,2,train
0.1015,0.1104,0.117,0.2004,0.1844,0.1235,0.32759193,-0.04158001,-0.25101766,-0.28996155,2,train
0.1023,0.1111,0.1163,0.1968,0.1809,0.108,0.3159478,-0.042096905,-0.23904106,-0.27754235,2,train
0.098,0.1064,0.115,0.2049,0.1751,0.1141,0.35292175,-0.07842105,-0.24404974,-0.28231418,2,train
0.1051,0.1054,0.1185,0.2027,0.1804,0.1219,0.31708902,-0.058209356,-0.26242125,-0.2637478,2,train
0.1051,0.1054,0.1185,0.2027,0.1804,0.1219,0.31708902,-0.058209356,-0.26242125,-0.2637478,2,train
0.1112,0.1112,0.1219,0.2078,0.1863,0.1265,0.30282134,-0.054554697,-0.25243697,-0.25243697,2,train
0.1275,0.119,0.1233,0.2054,0.2141,0.1533,0.23400423,0.02073897,-0.28549984,-0.2535129,2,train
0.1175,0.1157,0.1224,0.2149,0.1903,0.1315,0.29302046,-0.060710758,-0.24379086,-0.23651722,2,train
0.1077,0.1132,0.1238,0.2156,0.1896,0.1313,0.33374575,-0.06416582,-0.25231177,-0.27547935,2,train
0.1071,0.1095,0.1185,0.1993,0.1843,0.1306,0.30091384,-0.039103232,-0.25459498,-0.26492792,2,train
0.1016,0.1128,0.1178,0.196,0.1831,0.1127,0.3172043,-0.03402795,-0.23758025,-0.28626624,2,train
0.105,0.1108,0.1169,0.2106,0.1819,0.1158,0.33460078,-0.07312104,-0.24291082,-0.26803765,2,train
0.1042,0.1062,0.1153,0.1925,0.1785,0.1158,0.297607,-0.037735846,-0.25395152,-0.26282278,2,train
0.1031,0.1055,0.1159,0.1902,0.1791,0.1197,0.29696557,-0.030056847,-0.2586086,-0.26931256,2,train
0.1036,0.1058,0.1179,0.204,0.1864,0.1265,0.3263979,-0.04508197,-0.27583843,-0.28551722,2,train
0.1048,0.1075,0.1192,0.205,0.1864,0.1265,0.32343447,-0.04752172,-0.26845863,-0.28021976,2,train
0.1119,0.1143,0.124,0.2164,0.1839,0.1313,0.31830642,-0.0811891,-0.2334004,-0.2434077,2,train
0.1045,0.1137,0.1238,0.2177,0.178,0.1237,0.35133457,-0.100328535,-0.22043195,-0.260177,2,train
0.1056,0.1126,0.1205,0.1959,0.181,0.1141,0.29950246,-0.03953303,-0.23297001,-0.2630844,2,train
0.1059,0.1126,0.1209,0.1928,0.1831,0.1173,0.29092735,-0.025804736,-0.23841733,-0.26712805,2,train
0.1114,0.1129,0.1201,0.2094,0.181,0.1173,0.3054863,-0.07274591,-0.23171146,-0.23803008,2,train
0.1095,0.1102,0.1171,0.198,0.1785,0.1225,0.28780487,-0.051792834,-0.23657773,-0.23958333,2,train
0.1036,0.1073,0.1137,0.1835,0.1791,0.1225,0.27830026,-0.012134583,-0.25069836,-0.26706758,2,train
0.1035,0.1072,0.1172,0.1942,0.1815,0.1212,0.3046691,-0.033803545,-0.2573606,-0.2736842,2,train
0.1042,0.1067,0.1188,0.1978,0.1815,0.1212,0.30993378,-0.04297388,-0.259542,-0.27056354,2,train
0.1086,0.1133,0.1223,0.2171,0.1839,0.1252,0.33312863,-0.082793005,-0.23755045,-0.2574359,2,train
0.1057,0.1131,0.124,0.2117,0.1732,0.1141,0.33396345,-0.10002601,-0.20991966,-0.24202222,2,train
0.1046,0.112,0.1189,0.186,0.1793,0.1177,0.28011015,-0.018341115,-0.23103327,-0.26312083,2,train
0.1108,0.1157,0.1216,0.2072,0.1876,0.1177,0.30314466,-0.049645398,-0.23705903,-0.25737268,2,train
0.114,0.1142,0.1193,0.2084,0.1842,0.1258,0.29280397,-0.061640326,-0.23458445,-0.23541248,2,train
0.1112,0.1112,0.1177,0.2091,0.1785,0.1258,0.30565095,-0.07894736,-0.23230928,-0.23230928,2,train
0.1006,0.1064,0.1141,0.1865,0.1819,0.1255,0.2991989,-0.012486437,-0.26187998,-0.28778762,2,train
0.0997,0.107,0.1174,0.1873,0.1819,0.1255,0.30522648,-0.0146262245,-0.25925925,-0.2919034,2,train
0.0997,0.1078,0.118,0.1911,0.1819,0.1255,0.3143054,-0.024664897,-0.25578183,-0.2919034,2,train
0.1101,0.1133,0.1214,0.2042,0.1812,0.1252,0.29939547,-0.05967826,-0.23056026,-0.24407826,2,train
0.1069,0.1135,0.1207,0.1899,0.1758,0.1136,0.2796496,-0.038556196,-0.21534738,-0.24372125,2,train
0.1032,0.1105,0.1189,0.1753,0.1809,0.1177,0.25888687,0.015721478,-0.24159229,-0.27349523,2,train
0.1133,0.1132,0.1239,0.2017,0.1878,0.1245,0.2806349,-0.03568677,-0.24784054,-0.24742611,2,train
0.1151,0.1132,0.1186,0.2051,0.1842,0.1258,0.28107435,-0.053686094,-0.23873572,-0.23087206,2,train
0.1138,0.1112,0.118,0.2079,0.1826,0.1282,0.29250857,-0.06478872,-0.24302249,-0.23211879,2,train
0.1067,0.1102,0.1147,0.197,0.1821,0.1282,0.29733288,-0.039303612,-0.24598014,-0.26108032,2,train
0.1024,0.1076,0.1137,0.1908,0.1819,0.1269,0.30150068,-0.023879802,-0.25664937,-0.27963418,2,train
0.1022,0.1065,0.1138,0.19,0.1819,0.1269,0.3004791,-0.021780057,-0.26144242,-0.280535,2,train
0.1161,0.1149,0.1191,0.2059,0.1852,0.1282,0.278882,-0.05292762,-0.23425525,-0.22933955,2,train
0.1144,0.1135,0.1199,0.2178,0.1834,0.1282,0.3112583,-0.08574277,-0.23543282,-0.23169914,2,train
0.1137,0.1137,0.1189,0.2227,0.1834,0.1282,0.324019,-0.096774176,-0.23460114,-0.23460114,2,train
0.1092,0.1136,0.119,0.2212,0.1872,0.1321,0.33898306,-0.08325174,-0.24468084,-0.26315787,2,train
0.1122,0.1115,0.1178,0.2058,0.1872,0.1321,0.29433963,-0.04732825,-0.2534315,-0.25050098,2,train
0.1166,0.1162,0.121,0.2088,0.1986,0.1412,0.28334358,-0.02503684,-0.26175347,-0.26015228,2,train
0.1297,0.12975,0.1362,0.22475,0.2205,0.15425,0.26816192,-0.009545176,-0.25910068,-0.2592804,2,train
0.13485,0.1356,0.14115,0.2453,0.2205,0.15425,0.2905432,-0.053241707,-0.2384162,-0.24103001,2,train
0.1295,0.1312,0.14005,0.23015,0.2191,0.15495,0.2798554,-0.024596551,-0.25092778,-0.2570281,2,train
0.1281,0.13265,0.1411,0.21945,0.2191,0.15495,0.2628399,-7.980811E-4,-0.24577112,-0.2620968,2,train
0.1258,0.12475,0.1315,0.21965,0.2298,0.1732,0.27167463,0.022583159,-0.29629105,-0.29246345,2,train
0.1352,0.1312,0.1354,0.2405,0.2205,0.15425,0.28027683,-0.043383937,-0.2539096,-0.23980886,2,train
0.1369,0.1321,0.13845,0.246,0.2205,0.15425,0.28493083,-0.054662377,-0.25070903,-0.23391162,2,train
0.1345,0.13115,0.13745,0.22905,0.2191,0.15495,0.26007426,-0.022202382,-0.25110632,-0.2392534,2,train
0.1351,0.1323,0.1392,0.22705,0.2191,0.15495,0.25390032,-0.017819136,-0.24701193,-0.23715413,2,train
0.1295,0.1316,0.1372,0.2403,0.21425,0.1524,0.2996214,-0.05730943,-0.2389764,-0.24654545,2,train
0.1177,0.1224,0.13145,0.23435,0.21425,0.1524,0.33134496,-0.04480606,-0.27283528,-0.29085705,2,train
0.12875,0.13255,0.1383,0.2255,0.2282,0.16215,0.27311224,0.005951071,-0.26514208,-0.27861047,2,train
0.1337,0.13105,0.13655,0.2374,0.2308,0.16135,0.2794395,-0.014096524,-0.27566668,-0.26639232,2,train
0.1351,0.1281,0.1367,0.2364,0.2308,0.16135,0.2726783,-0.011986281,-0.28615215,-0.26154685,2,train
0.1343,0.1297,0.13555,0.23685,0.23415,0.1708,0.27630338,-0.0057324544,-0.28706884,-0.27100018,2,train
0.13915,0.1315,0.14155,0.2355,0.23415,0.1708,0.25717336,-0.0028744503,-0.28073293,-0.25448704,2,train
0.13715,0.13045,0.1373,0.235,0.22615,0.1549,0.2629316,-0.019191138,-0.26836795,-0.2449766,2,train
0.11445,0.12385,0.13125,0.2459,0.22615,0.1549,0.36478424,-0.041838784,-0.2922857,-0.3279507,2,train
0.11445,0.12385,0.13125,0.2459,0.22615,0.1549,0.36478424,-0.041838784,-0.2922857,-0.3279507,2,train
0.1102,0.12515,0.12575,0.2525,0.2276,0.1627,0.39233524,-0.051864203,-0.29043233,-0.3475429,2,train
0.1261,0.1329,0.14145,0.24215,0.2282,0.16215,0.31513914,-0.029658744,-0.2639158,-0.28817385,2,train
0.1163,0.1291,0.1353,0.2424,0.2282,0.16215,0.35154727,-0.03017425,-0.277358,-0.32481858,2,train
0.12835,0.12835,0.1336,0.238,0.2308,0.16135,0.29930395,-0.015358367,-0.28525683,-0.28525683,2,train
0.13355,0.12925,0.13485,0.2367,0.2308,0.16135,0.27859554,-0.012620311,-0.28204414,-0.26691368,2,train
0.1355,0.13205,0.1378,0.2369,0.23415,0.1708,0.27228788,-0.0058380095,-0.27880943,-0.26687407,2,train
0.14145,0.1353,0.14355,0.23645,0.23415,0.1708,0.25138927,-0.0048873653,-0.26755992,-0.24680512,2,train
0.14165,0.13255,0.13735,0.24755,0.22615,0.1549,0.27209657,-0.04517625,-0.2609423,-0.22974442,2,train
0.14165,0.13255,0.13735,0.24755,0.22615,0.1549,0.27209657,-0.04517625,-0.2609423,-0.22974442,2,train
0.12365,0.12755,0.1322,0.24735,0.22615,0.1549,0.3334232,-0.044772968,-0.27876732,-0.2930246,2,train
0.1048,0.12345,0.1265,0.25055,0.2276,0.1627,0.410159,-0.04799751,-0.29668134,-0.3694344,2,train
0.1313,0.13005,0.136,0.2159,0.2276,0.1627,0.2436636,0.026381036,-0.27275267,-0.26831985,2,train
0.1372,0.13215,0.14125,0.2133,0.2358,0.1854,0.21711843,0.050100185,-0.2816959,-0.26434317,2,train
0.11855,0.12885,0.1338,0.2529,0.22915,0.1578,0.36169067,-0.049268764,-0.2801676,-0.3180903,2,train
0.1182,0.1283,0.1351,0.26235,0.22915,0.1578,0.37879387,-0.06754831,-0.28213736,-0.31941846,2,train
0.12805,0.12865,0.13355,0.252,0.23215,0.1616,0.3261413,-0.040999692,-0.28686255,-0.2890061,2,train
0.13505,0.1323,0.1376,0.23715,0.23215,0.1616,0.27431488,-0.010654155,-0.27397448,-0.26443356,2,train
0.13435,0.1331,0.13675,0.23895,0.2296,0.16735,0.28020358,-0.019955184,-0.26606008,-0.26171178,2,train
0.13855,0.13405,0.1412,0.2386,0.2296,0.16735,0.26527908,-0.019222561,-0.26275265,-0.24731767,2,train
0.13645,0.1332,0.1389,0.2407,0.23175,0.1565,0.27641526,-0.018943824,-0.27003697,-0.25882673,2,train
0.13645,0.1332,0.1389,0.2407,0.23175,0.1565,0.27641526,-0.018943824,-0.27003697,-0.25882673,2,train
0.1291,0.1259,0.1325,0.23275,0.23175,0.1565,0.28644466,-0.002152857,-0.29595974,-0.28446725,2,train
0.12075,0.12625,0.1333,0.2313,0.2246,0.16995,0.3140179,-0.014696193,-0.28031924,-0.30070943,2,train
0.1346,0.1307,0.1385,0.21815,0.2246,0.16995,0.23685332,0.014568035,-0.2642837,-0.2505568,2,train
0.13705,0.13165,0.1397,0.21565,0.23145,0.17945,0.22285229,0.03533885,-0.27485543,-0.25617367,2,train
0.13225,0.1291,0.13735,0.22,0.23145,0.17945,0.24911286,0.025362737,-0.2838719,-0.27275229,2,train
0.13,0.12955,0.13785,0.2182,0.23065,0.1729,0.25330272,0.027737541,-0.2806774,-0.27907944,2,train
0.1217,0.1212,0.12995,0.2338,0.23065,0.1729,0.31533054,-0.0067822183,-0.31107002,-0.3092096,2,train
0.12355,0.13055,0.1376,0.24705,0.2194,0.1458,0.3332434,-0.05927752,-0.25389344,-0.27948684,2,train
0.1224,0.1302,0.1368,0.2469,0.22915,0.1578,0.3371243,-0.03728602,-0.2753583,-0.30365524,2,train
0.12495,0.13115,0.1377,0.2569,0.22915,0.1578,0.34555456,-0.057092924,-0.2719955,-0.29426715,2,train
0.13,0.12895,0.1358,0.253,0.23215,0.1616,0.3211488,-0.042976376,-0.28579342,-0.28206545,2,train
0.1336,0.1313,0.13825,0.24055,0.23215,0.1616,0.28584793,-0.017770242,-0.2774797,-0.26944637,2,train
0.13065,0.13355,0.14005,0.24235,0.2296,0.16735,0.2994638,-0.027015574,-0.26449123,-0.27467036,2,train
0.12875,0.1261,0.13495,0.2547,0.2296,0.16735,0.32846528,-0.051827393,-0.2909755,-0.28142878,2,train
0.1233,0.1244,0.12985,0.25505,0.23175,0.1565,0.34822255,-0.047863614,-0.30141795,-0.30544993,2,train
0.1233,0.1244,0.12985,0.25505,0.23175,0.1565,0.34822255,-0.047863614,-0.30141795,-0.30544993,2,train
0.1231,0.1216,0.12915,0.2406,0.23175,0.1565,0.32306847,-0.018736124,-0.31173056,-0.30618572,2,train
0.1265,0.1264,0.13185,0.2421,0.2246,0.16995,0.3136191,-0.03749732,-0.2797721,-0.2794076,2,train
0.12885,0.1309,0.1366,0.2305,0.2246,0.16995,0.28287184,-0.012964174,-0.26357245,-0.27090114,2,train
0.1323,0.13265,0.13975,0.21885,0.23145,0.17945,0.24647586,0.027981356,-0.27135402,-0.27257732,2,train
0.12955,0.1286,0.1376,0.2233,0.23145,0.17945,0.26569363,0.01792196,-0.28565478,-0.2822715,2,train
0.12535,0.12165,0.1287,0.2243,0.23065,0.1729,0.28299728,0.013957568,-0.30939537,-0.2957865,2,train
0.1151,0.1219,0.1283,0.23525,0.23065,0.1729,0.34294277,-0.009873371,-0.30846688,-0.334201,2,train
0.1151,0.1219,0.1283,0.23525,0.23065,0.1729,0.34294277,-0.009873371,-0.30846688,-0.334201,2,train
0.10885,0.12295,0.1303,0.2536,0.2217,0.15495,0.39936543,-0.067115515,-0.28652254,-0.34140068,2,train
0.1134,0.12155,0.12855,0.2598,0.2214,0.13825,0.39228293,-0.079800494,-0.2911503,-0.32258064,2,train
0.12085,0.12765,0.13375,0.26235,0.2214,0.13825,0.36925888,-0.084651165,-0.2685862,-0.2937911,2,train
0.12105,0.1302,0.13685,0.26125,0.22595,0.14995,0.36672768,-0.07245482,-0.2688474,-0.3023055,2,train
0.1245,0.1325,0.1366,0.2639,0.22595,0.14995,0.35890836,-0.07747271,-0.26070586,-0.28948495,2,train
0.1284,0.1311,0.1382,0.26265,0.2352,0.15985,0.3433065,-0.05513711,-0.2841933,-0.2937294,2,train
0.1294,0.12475,0.1338,0.24825,0.2352,0.15985,0.31470937,-0.026993465,-0.30684817,-0.290181,2,train
0.11915,0.1235,0.1313,0.2467,0.2304,0.15955,0.34864017,-0.03416476,-0.30206272,-0.31826633,2,train
0.10895,0.11965,0.1234,0.26345,0.2304,0.15955,0.4148765,-0.06692316,-0.31638336,-0.3578901,2,train
0.11575,0.1271,0.13205,0.2804,0.2236,0.1491,0.4156254,-0.11269843,-0.27516395,-0.31781346,2,train
0.11575,0.1271,0.13205,0.2804,0.2236,0.1491,0.4156254,-0.11269843,-0.27516395,-0.31781346,2,train
0.1204,0.1273,0.1331,0.2659,0.2236,0.1491,0.37665027,-0.08641468,-0.2744372,-0.3,2,train
0.12175,0.1287,0.13565,0.27245,0.2286,0.1557,0.38229325,-0.087516226,-0.27959695,-0.30498073,2,train
0.1291,0.12965,0.13255,0.25625,0.2286,0.1557,0.32995978,-0.057027943,-0.27620378,-0.27816606,2,train
0.12855,0.127,0.13415,0.22475,0.22955,0.17135,0.27228987,0.0105657205,-0.28761744,-0.28204414,2,train
0.1207,0.1193,0.1262,0.23405,0.22955,0.17135,0.3195208,-0.009706647,-0.31603843,-0.31077802,2,train
0.1192,0.12125,0.12725,0.2345,0.229,0.1629,0.32598248,-0.011866243,-0.3076374,-0.31533602,2,train
0.12125,0.12365,0.1305,0.22305,0.229,0.1629,0.29567236,0.013162269,-0.29873812,-0.3076374,2,train
0.12125,0.12365,0.1305,0.22305,0.229,0.1629,0.29567236,0.013162269,-0.29873812,-0.3076374,2,train
0.1185,0.12575,0.1322,0.22845,0.22275,0.1515,0.31690446,-0.012632995,-0.2783357,-0.3054945,2,train
0.1082,0.12525,0.13115,0.257,0.22275,0.1515,0.40744796,-0.07139137,-0.2801724,-0.3461248,2,train
0.1133,0.1217,0.12705,0.2724,0.2228,0.1489,0.41249675,-0.10016153,-0.2934688,-0.3257959,2,train
0.11885,0.12555,0.1297,0.25845,0.2214,0.13825,0.36999735,-0.07721165,-0.27626458,-0.301396,2,train
0.1181,0.1262,0.13145,0.27185,0.2214,0.13825,0.3942813,-0.10228079,-0.27387798,-0.30427095,2,train
0.12145,0.12805,0.13405,0.26765,0.22595,0.14995,0.3757389,-0.08448137,-0.2765537,-0.300806,2,train
0.1218,0.12825,0.1337,0.26485,0.22595,0.14995,0.36997283,-0.07925833,-0.27583286,-0.29949677,2,train
0.1213,0.1248,0.13125,0.2691,0.2352,0.15985,0.37858608,-0.0672219,-0.30666667,-0.3194951,2,train
0.10695,0.118,0.1213,0.25345,0.2352,0.15985,0.4064928,-0.0373478,-0.33182332,-0.3748356,2,train
0.09965,0.11755,0.11905,0.2745,0.2304,0.15955,0.46732596,-0.08734406,-0.32432818,-0.39615208,2,train
0.0994,0.12215,0.12115,0.2883,0.2304,0.15955,0.48723242,-0.11162524,-0.30704865,-0.39721042,2,train
0.11745,0.12765,0.1314,0.2731,0.2236,0.1491,0.3985405,-0.09965772,-0.27316728,-0.3112447,2,train
0.11745,0.12765,0.1314,0.2731,0.2236,0.1491,0.3985405,-0.09965772,-0.27316728,-0.3112447,2,train
0.12195,0.13005,0.13785,0.2778,0.2236,0.1491,0.38986865,-0.108097315,-0.26452705,-0.2941687,2,train
0.12265,0.1278,0.13645,0.27865,0.2286,0.1557,0.3887366,-0.09866928,-0.28282827,-0.30163702,2,train
0.12675,0.12765,0.1342,0.2604,0.2286,0.1557,0.345215,-0.06503068,-0.28336844,-0.2866188,2,train
0.1243,0.1223,0.12815,0.2315,0.22955,0.17135,0.30129284,-0.004229467,-0.3048174,-0.2974424,2,train
0.11425,0.12005,0.12745,0.23675,0.22955,0.17135,0.34900287,-0.015440709,-0.3132151,-0.3353694,2,train
0.1201,0.1231,0.1304,0.2157,0.229,0.1629,0.28469327,0.029907806,-0.30076686,-0.31194502,2,train
0.1296,0.12545,0.13395,0.20545,0.229,0.1629,0.2263841,0.054206476,-0.29214275,-0.27718905,2,train
0.1296,0.12545,0.13395,0.20545,0.229,0.1629,0.2263841,0.054206476,-0.29214275,-0.27718905,2,train
0.12555,0.1279,0.13445,0.2265,0.22275,0.1515,0.28674904,-0.008347271,-0.27049762,-0.27906975,2,train
0.1176,0.12905,0.13315,0.2511,0.22275,0.1515,0.362083,-0.059829082,-0.2663445,-0.30894664,2,train
0.1247,0.1311,0.13565,0.2615,0.2228,0.1489,0.3542206,-0.079909146,-0.25911275,-0.28230214,2,train
0.1278,0.1324,0.14025,0.2613,0.2228,0.1489,0.34309945,-0.07952902,-0.25450447,-0.27096406,2,train
0.12115,0.12705,0.1334,0.25045,0.2266,0.14675,0.34795475,-0.04999472,-0.28149304,-0.30323508,2,train
0.1202,0.12695,0.12945,0.25135,0.2266,0.14675,0.35298073,-0.051783618,-0.2818555,-0.30680507,2,train
0.11825,0.12675,0.13025,0.2597,0.22185,0.14005,0.37425587,-0.07860037,-0.27280545,-0.30461627,2,train
0.11825,0.12675,0.13025,0.2597,0.22185,0.14005,0.37425587,-0.07860037,-0.27280545,-0.30461627,2,train
0.11465,0.12735,0.1317,0.2658,0.22185,0.14005,0.39729267,-0.09012613,-0.27061853,-0.31857353,2,train
0.1209,0.12565,0.13205,0.2672,0.22565,0.1501,0.3769647,-0.08430556,-0.28465697,-0.3022652,2,train
0.11585,0.122,0.12565,0.2699,0.22565,0.1501,0.3993519,-0.08929472,-0.29814467,-0.32152268,2,train
0.1086,0.11775,0.11995,0.27315,0.23905,0.17065,0.43104127,-0.06657555,-0.3399664,-0.3752337,2,train
0.11135,0.11825,0.1227,0.2707,0.23905,0.17065,0.41709203,-0.06208927,-0.33809125,-0.36444065,2,train
0.10995,0.1217,0.12225,0.2717,0.23605,0.15715,0.42381763,-0.07021172,-0.3196366,-0.36445087,2,train
0.1034,0.12205,0.124,0.2858,0.23605,0.15715,0.46865368,-0.095333934,-0.3183468,-0.3907792,2,train
0.1034,0.12205,0.124,0.2858,0.23605,0.15715,0.46865368,-0.095333934,-0.3183468,-0.3907792,2,train
0.09855,0.12165,0.1198,0.29525,0.2223,0.1552,0.49949214,-0.14095257,-0.29262972,-0.38569424,2,train
0.12485,0.12905,0.13675,0.27545,0.2223,0.1552,0.37621784,-0.106780514,-0.26540485,-0.2807144,2,train
0.12715,0.1278,0.13675,0.25735,0.22605,0.15915,0.3386216,-0.06474967,-0.27766,-0.28001133,2,train
0.1285,0.12555,0.1332,0.2244,0.22605,0.15915,0.27174836,0.003663016,-0.2858362,-0.2751375,2,train
0.1277,0.12295,0.13025,0.2184,0.22495,0.16375,0.262063,0.014773878,-0.29318768,-0.27576917,2,train
0.11875,0.12085,0.12865,0.2323,0.22495,0.16375,0.3234582,-0.016074352,-0.30104107,-0.30899042,2,train
0.12005,0.1229,0.1306,0.22245,0.2165,0.15385,0.29897812,-0.013555083,-0.27578077,-0.28658447,2,train
0.12235,0.1261,0.1326,0.21635,0.2165,0.15385,0.27753174,3.4652904E-4,-0.26386455,-0.27785155,2,train
0.12235,0.1261,0.1326,0.21635,0.2165,0.15385,0.27753174,3.4652904E-4,-0.26386455,-0.27785155,2,train
0.11535,0.1264,0.1341,0.2398,0.21065,0.14795,0.35041532,-0.06471308,-0.24996293,-0.29233128,2,train
0.1123,0.1265,0.13135,0.25755,0.21065,0.14795,0.39272678,-0.10017087,-0.24959219,-0.30453628,2,train
0.124,0.1268,0.13425,0.24975,0.21945,0.1482,0.33645487,-0.06457802,-0.26758122,-0.27791527,2,train
0.12435,0.1292,0.13475,0.2558,0.21945,0.1482,0.34578457,-0.07648608,-0.25885558,-0.2766143,2,train
0.12115,0.12705,0.1334,0.25045,0.2266,0.14675,0.34795475,-0.04999472,-0.28149304,-0.30323508,2,train
0.1154,0.1208,0.1273,0.2558,0.2266,0.14675,0.37823278,-0.060530685,-0.30454808,-0.3251462,2,train
0.1161,0.1252,0.13125,0.23855,0.2304,0.15295,0.34527,-0.017379275,-0.295838,-0.32987013,2,train
0.1161,0.1252,0.13125,0.23855,0.2304,0.15295,0.34527,-0.017379275,-0.295838,-0.32987013,2,train
0.1104,0.1275,0.13415,0.26965,0.22185,0.14005,0.41902384,-0.097253345,-0.270073,-0.33544016,2,train
0.1104,0.1275,0.13415,0.26965,0.22185,0.14005,0.41902384,-0.097253345,-0.270073,-0.33544016,2,train
0.11175,0.1239,0.13,0.2635,0.22185,0.14005,0.40439707,-0.08581439,-0.28329718,-0.33003595,2,train
0.11425,0.1185,0.12545,0.26215,0.22565,0.1501,0.39293304,-0.074825734,-0.3113468,-0.32774347,2,train
0.11435,0.116,0.1222,0.25155,0.22565,0.1501,0.37496582,-0.05427492,-0.3209425,-0.32735294,2,train
0.1179,0.11745,0.1228,0.24085,0.23905,0.17065,0.34271777,-0.0037507827,-0.341094,-0.33940327,2,train
0.12715,0.1228,0.12905,0.2401,0.23905,0.17065,0.30755615,-0.002191371,-0.32126573,-0.30557072,2,train
0.1197,0.12245,0.1234,0.249,0.23605,0.15715,0.35069162,-0.026698286,-0.31687585,-0.3270555,2,train
0.1109,0.1265,0.1281,0.27335,0.23605,0.15715,0.42277163,-0.07322341,-0.3021652,-0.3607148,2,train
0.1109,0.1265,0.1281,0.27335,0.23605,0.15715,0.42277163,-0.07322341,-0.3021652,-0.3607148,2,train
0.09785,0.1205,0.12055,0.2907,0.2223,0.1552,0.4963325,-0.13333333,-0.29696617,-0.388724,2,train
0.1146,0.125,0.1285,0.25285,0.2223,0.1552,0.37624165,-0.06429549,-0.28016123,-0.3196794,2,train
0.12805,0.1268,0.135,0.2263,0.22605,0.15915,0.27726823,-5.526623E-4,-0.281281,-0.276758,2,train
0.1276,0.12565,0.13445,0.22485,0.22605,0.15915,0.27592567,0.002661356,-0.28547058,-0.2783826,2,train
0.12675,0.1252,0.13295,0.22605,0.22495,0.16375,0.28146258,-0.0024390325,-0.2848779,-0.27921522,2,train
0.12355,0.12365,0.13195,0.22775,0.22495,0.16375,0.2966126,-0.0061851176,-0.29059094,-0.29096127,2,train
0.11375,0.1243,0.13115,0.23695,0.2165,0.15385,0.35129738,-0.04509868,-0.27053988,-0.31112793,2,train
0.10915,0.1225,0.12915,0.22215,0.2165,0.15385,0.34108058,-0.012880426,-0.2772861,-0.3296484,2,train
0.10915,0.1225,0.12915,0.22215,0.2165,0.15385,0.34108058,-0.012880426,-0.2772861,-0.3296484,2,train
0.10275,0.12015,0.1293,0.2263,0.21065,0.14795,0.37547484,-0.035816465,-0.2735792,-0.34428844,2,train
0.10095,0.11825,0.1231,0.246,0.21065,0.14795,0.41807178,-0.07741161,-0.28093645,-0.3520539,2,train
0.1085,0.11965,0.12525,0.22765,0.21945,0.1482,0.35445487,-0.018340427,-0.29430845,-0.3383138,2,train
